sample,pulse1,pulse2,triangle,noise,dmc,mixed
122844,0,0,0.733333,0,0.992126,0.323239
122845,0,0,0.733333,0,0.992126,0.323239
122846,0,0,0.733333,0,0.992126,0.323239
122847,0,0,0.733333,0,0.992126,0.323239
122848,0,0,0.733333,0,0.992126,0.323239
122849,0,0,0.733333,0,0.992126,0.323239
122850,0,0,0.733333,1,0.992126,0.422038
122851,0,0,0.733333,1,0.992126,0.422038
122852,0,0,0.733333,1,0.992126,0.422038
122853,0,0,0.733333,0,0.992126,0.323239
122854,0,0,0.666667,0,0.992126,0.311892
122855,0,0,0.666667,1,0.992126,0.410692
122856,0,0,0.666667,0,0.992126,0.311892
122857,0,0,0.666667,1,0.992126,0.410692
122858,0,0,0.666667,1,0.992126,0.410692
122859,0,0,0.666667,1,0.992126,0.410692
122860,0,0,0.666667,1,0.992126,0.410692
122861,0,0,0.666667,1,0.992126,0.410692
122862,0,0,0.666667,0,0.992126,0.311892
122863,0,0,0.666667,1,0.992126,0.410692
122864,0,0,0.666667,1,0.992126,0.410692
122865,0,0,0.666667,0,0.992126,0.311892
122866,0,0,0.666667,1,0.992126,0.410692
122867,0,0,0.666667,0,0.992126,0.311892
122868,0,0,0.666667,1,0.992126,0.410692
122869,0,0,0.666667,0,0.992126,0.311892
122870,0,0,0.666667,1,0.992126,0.410692
122871,0,0,0.666667,1,0.992126,0.410692
122872,0,0,0.666667,1,0.992126,0.410692
122873,0,0,0.666667,1,0.992126,0.410692
122874,0,0,0.666667,0,0.992126,0.311892
122875,0,0,0.666667,0,0.992126,0.311892
122876,0,0,0.666667,1,0.992126,0.410692
122877,0,0,0.666667,0,0.992126,0.311892
122878,0,0,0.6,0,0.992126,0.300545
122879,0,0,0.6,1,0.992126,0.399345
122880,0,0,0.6,0,0.992126,0.300545
122881,0,0,0.6,0,0.992126,0.300545
122882,0,0,0.6,0,0.992126,0.300545
122883,0,0,0.6,1,0.992126,0.399345
122884,0,0,0.6,1,0.992126,0.399345
122885,0,0,0.6,1,0.992126,0.399345
122886,0,0,0.6,0,0.992126,0.300545
122887,0,0,0.6,1,0.992126,0.399345
122888,0,0,0.6,0,0.992126,0.300545
122889,0,0,0.6,1,0.992126,0.399345
122890,0,0,0.6,1,0.992126,0.399345
122891,0,0,0.6,0,0.992126,0.300545
122892,0,0,0.6,0,0.992126,0.300545
122893,0,0,0.6,1,0.992126,0.399345
122894,0,0,0.6,0,0.992126,0.300545
122895,0,0,0.6,1,0.992126,0.399345
122896,0,0,0.6,1,0.992126,0.399345
122897,0,0,0.6,1,0.992126,0.399345
122898,0,0,0.6,0,0.992126,0.300545
122899,0,0,0.6,0,0.992126,0.300545
122900,0,0,0.6,1,0.992126,0.399345
122901,0,0,0.6,0,0.992126,0.300545
122902,0,0,0.533333,1,0.992126,0.387999
122903,0,0,0.533333,0,0.992126,0.289199
122904,0,0,0.533333,1,0.992126,0.387999
122905,0,0,0.533333,0,0.992126,0.289199
122906,0,0,0.533333,0,0.992126,0.289199
122907,0,0,0.533333,0,0.992126,0.289199
122908,0,0,0.533333,1,0.992126,0.387999
122909,0,0,0.533333,1,0.992126,0.387999
122910,0,0,0.533333,0,0.992126,0.289199
122911,0,0,0.533333,1,0.992126,0.387999
122912,0,0,0.533333,0,0.992126,0.289199
122913,0,0,0.533333,0,0.992126,0.289199
122914,0,0,0.533333,0,0.992126,0.289199
122915,0,0,0.533333,0,0.992126,0.289199
122916,0,0,0.533333,0,0.992126,0.289199
122917,0,0,0.533333,0,0.992126,0.289199
122918,0,0,0.533333,0,0.992126,0.289199
122919,0,0,0.533333,1,0.992126,0.387999
122920,0,0,0.533333,0,0.992126,0.289199
122921,0,0,0.533333,1,0.992126,0.387999
122922,0,0,0.533333,0,0.992126,0.289199
122923,0,0,0.533333,1,0.992126,0.387999
122924,0,0.533333,0.533333,0,0.992126,0.369412
122925,0,0.533333,0.533333,1,0.992126,0.468212
122926,0,0.533333,0.466667,1,0.992126,0.456865
122927,0,0.533333,0.466667,1,0.992126,0.456865
122928,0,0.533333,0.466667,1,0.992126,0.456865
122929,0,0.533333,0.466667,1,0.992126,0.456865
122930,0,0.533333,0.466667,1,0.992126,0.456865
122931,0,0.533333,0.466667,0,0.992126,0.358065
122932,0,0.533333,0.466667,0,0.992126,0.358065
122933,0,0.533333,0.466667,0,0.992126,0.358065
122934,0,0.533333,0.466667,1,0.992126,0.456865
122935,0,0.533333,0.466667,0,0.992126,0.358065
122936,0,0.533333,0.466667,0,0.992126,0.358065
122937,0,0.533333,0.466667,0,0.992126,0.358065
122938,0,0.533333,0.466667,1,0.992126,0.456865
122939,0,0.533333,0.466667,1,0.992126,0.456865
122940,0,0.533333,0.466667,1,0.992126,0.456865
122941,0,0.533333,0.466667,1,0.992126,0.456865
122942,0,0.533333,0.466667,1,0.992126,0.456865
122943,0,0.533333,0.466667,0,0.992126,0.358065
122944,0,0.533333,0.466667,1,0.992126,0.456865
122945,0,0.533333,0.466667,1,0.992126,0.456865
122946,0,0.533333,0.466667,0,0.992126,0.358065
122947,0,0.533333,0.466667,0,0.992126,0.358065
122948,0,0.533333,0.466667,1,0.992126,0.456865
122949,0,0.533333,0.466667,1,0.992126,0.456865
122950,0,0.533333,0.4,1,0.992126,0.445518
122951,0,0.533333,0.4,1,0.992126,0.445518
122952,0,0.533333,0.4,1,0.992126,0.445518
122953,0,0.533333,0.4,1,0.992126,0.445518
122954,0,0.533333,0.4,1,0.992126,0.445518
122955,0,0.533333,0.4,0,0.992126,0.346718
122956,0,0.533333,0.4,1,0.992126,0.445518
122957,0,0.533333,0.4,1,0.992126,0.445518
122958,0,0.533333,0.4,0,0.992126,0.346718
122959,0,0.533333,0.4,1,0.992126,0.445518
122960,0,0.533333,0.4,0,0.992126,0.346718
122961,0,0.533333,0.4,0,0.992126,0.346718
122962,0,0.533333,0.4,0,0.992126,0.346718
122963,0,0.533333,0.4,1,0.992126,0.445518
122964,0,0.533333,0.4,1,0.992126,0.445518
122965,0,0.533333,0.4,1,0.992126,0.445518
122966,0,0.533333,0.4,1,0.992126,0.445518
122967,0,0.533333,0.4,1,0.992126,0.445518
122968,0,0.533333,0.4,0,0.992126,0.346718
122969,0,0.533333,0.4,1,0.992126,0.445518
122970,0,0.533333,0.4,0,0.992126,0.346718
122971,0,0.533333,0.4,0,0.992126,0.346718
122972,0,0.533333,0.4,0,0.992126,0.346718
122973,0,0.533333,0.4,0,0.992126,0.346718
122974,0,0.533333,0.333333,1,0.992126,0.434172
122975,0,0.533333,0.333333,0,0.992126,0.335372
122976,0,0.533333,0.333333,1,0.992126,0.434172
122977,0,0.533333,0.333333,1,0.992126,0.434172
122978,0,0.533333,0.333333,0,0.992126,0.335372
122979,0,0.533333,0.333333,0,0.992126,0.335372
122980,0,0.533333,0.333333,0,0.992126,0.335372
122981,0,0.533333,0.333333,0,0.992126,0.335372
122982,0,0.533333,0.333333,0,0.992126,0.335372
122983,0,0.533333,0.333333,1,0.992126,0.434172
122984,0,0.533333,0.333333,1,0.992126,0.434172
122985,0,0.533333,0.333333,1,0.992126,0.434172
122986,0,0.533333,0.333333,0,0.992126,0.335372
122987,0,0.533333,0.333333,0,0.992126,0.335372
122988,0,0.533333,0.333333,0,0.992126,0.335372
122989,0,0.533333,0.333333,1,0.992126,0.434172
122990,0,0.533333,0.333333,0,0.992126,0.335372
122991,0,0.533333,0.333333,1,0.992126,0.434172
122992,0,0.533333,0.333333,1,0.992126,0.434172
122993,0,0.533333,0.333333,1,0.992126,0.434172
122994,0,0.533333,0.333333,1,0.992126,0.434172
122995,0,0.533333,0.333333,1,0.992126,0.434172
122996,0,0.533333,0.333333,1,0.992126,0.434172
122997,0,0.533333,0.333333,1,0.992126,0.434172
122998,0,0.533333,0.266667,0,0.992126,0.324025
122999,0,0.533333,0.266667,1,0.992126,0.422825
123000,0,0.533333,0.266667,0,0.992126,0.324025
123001,0,0.533333,0.266667,1,0.992126,0.422825
123002,0,0.533333,0.266667,0,0.992126,0.324025
123003,0,0.533333,0.266667,0,0.992126,0.324025
123004,0,0.533333,0.266667,1,0.992126,0.422825
123005,0,0.533333,0.266667,1,0.992126,0.422825
123006,0,0.533333,0.266667,0,0.992126,0.324025
123007,0,0.533333,0.266667,0,0.992126,0.324025
123008,0,0.533333,0.266667,1,0.992126,0.422825
123009,0,0.533333,0.266667,1,0.992126,0.422825
123010,0,0.533333,0.266667,0,0.992126,0.324025
123011,0,0.533333,0.266667,1,0.992126,0.422825
123012,0,0.533333,0.266667,0,0.992126,0.324025
123013,0,0.533333,0.266667,0,0.992126,0.324025
123014,0,0.533333,0.266667,0,0.992126,0.324025
123015,0,0.533333,0.266667,1,0.992126,0.422825
123016,0,0.533333,0.266667,0,0.992126,0.324025
123017,0,0.533333,0.266667,1,0.992126,0.422825
123018,0,0.533333,0.266667,0,0.992126,0.324025
123019,0,0.533333,0.266667,1,0.992126,0.422825
123020,0,0.533333,0.266667,0,0.992126,0.324025
123021,0,0.533333,0.266667,1,0.992126,0.422825
123022,0,0.533333,0.2,1,0.992126,0.411479
123023,0,0.533333,0.2,0,0.992126,0.312679
123024,0,0.533333,0.2,0,0.992126,0.312679
123025,0,0.533333,0.2,1,0.992126,0.411479
123026,0,0.533333,0.2,1,0.992126,0.411479
123027,0,0.533333,0.2,0,0.992126,0.312679
123028,0,0.533333,0.2,0,0.992126,0.312679
123029,0,0.533333,0.2,1,0.992126,0.411479
123030,0,0.533333,0.2,0,0.992126,0.312679
123031,0,0.533333,0.2,0,0.992126,0.312679
123032,0,0.533333,0.2,0,0.992126,0.312679
123033,0,0.533333,0.2,0,0.992126,0.312679
123034,0,0.533333,0.2,0,0.992126,0.312679
123035,0,0.533333,0.2,0,0.992126,0.312679
123036,0,0.533333,0.2,1,0.992126,0.411479
123037,0,0.533333,0.2,0,0.992126,0.312679
123038,0,0.533333,0.2,1,0.992126,0.411479
123039,0,0.533333,0.2,1,0.992126,0.411479
123040,0,0.533333,0.2,1,0.992126,0.411479
123041,0,0.533333,0.2,0,0.992126,0.312679
123042,0,0.533333,0.2,0,0.992126,0.312679
123043,0,0.533333,0.2,1,0.992126,0.411479
123044,0,0.533333,0.2,1,0.992126,0.411479
123045,0,0.533333,0.2,1,0.992126,0.411479
123046,0,0.533333,0.133333,1,0.992126,0.400132
123047,0,0.533333,0.133333,1,0.992126,0.400132
123048,0,0.533333,0.133333,0,0.992126,0.301332
123049,0,0.533333,0.133333,0,0.992126,0.301332
123050,0,0.533333,0.133333,0,0.992126,0.301332
123051,0,0.533333,0.133333,0,0.992126,0.301332
123052,0,0.533333,0.133333,1,0.992126,0.400132
123053,0,0.533333,0.133333,0,0.992126,0.301332
123054,0,0.533333,0.133333,1,0.992126,0.400132
123055,0,0.533333,0.133333,0,0.992126,0.301332
123056,0,0.533333,0.133333,1,0.992126,0.400132
123057,0,0.533333,0.133333,1,0.992126,0.400132
123058,0,0.533333,0.133333,1,0.992126,0.400132
123059,0,0.533333,0.133333,1,0.992126,0.400132
123060,0,0.533333,0.133333,0,0.992126,0.301332
123061,0,0.533333,0.133333,1,0.992126,0.400132
123062,0,0.533333,0.133333,1,0.992126,0.400132
123063,0,0.533333,0.133333,1,0.992126,0.400132
123064,0,0.533333,0.133333,0,0.992126,0.301332
123065,0,0.533333,0.133333,0,0.992126,0.301332
123066,0,0.533333,0.133333,0,0.992126,0.301332
123067,0,0.533333,0.133333,0,0.992126,0.301332
123068,0,0.533333,0.133333,1,0.992126,0.400132
123069,0,0.533333,0.133333,1,0.992126,0.400132
123070,0,0.533333,0.0666667,1,0.992126,0.388785
123071,0,0.533333,0.0666667,1,0.992126,0.388785
123072,0,0.533333,0.0666667,0,0.992126,0.289985
123073,0,0.533333,0.0666667,1,0.992126,0.388785
123074,0,0.533333,0.0666667,1,0.992126,0.388785
123075,0,0.533333,0.0666667,1,0.992126,0.388785
123076,0,0.533333,0.0666667,0,0.992126,0.289985
123077,0,0.533333,0.0666667,1,0.992126,0.388785
123078,0,0.533333,0.0666667,1,0.992126,0.388785
123079,0,0.533333,0.0666667,1,0.992126,0.388785
123080,0,0.533333,0.0666667,0,0.992126,0.289985
123081,0,0.533333,0.0666667,1,0.992126,0.388785
123082,0,0.533333,0.0666667,1,0.992126,0.388785
123083,0,0.533333,0.0666667,1,0.992126,0.388785
123084,0,0.533333,0.0666667,1,0.992126,0.388785
123085,0,0.533333,0.0666667,0,0.992126,0.289985
123086,0,0.533333,0.0666667,1,0.992126,0.388785
123087,0,0.533333,0.0666667,1,0.992126,0.388785
123088,0,0.533333,0.0666667,0,0.992126,0.289985
123089,0,0.533333,0.0666667,1,0.992126,0.388785
123090,0,0.533333,0.0666667,1,0.992126,0.388785
123091,0,0.533333,0.0666667,1,0.992126,0.388785
123092,0,0.533333,0.0666667,0,0.992126,0.289985
123093,0,0.533333,0.0666667,0,0.992126,0.289985
123094,0,0.533333,0,1,0.992126,0.377439
123095,0,0.533333,0,0,0.992126,0.278639
123096,0,0.533333,0,0,0.992126,0.278639
123097,0,0.533333,0,0,0.992126,0.278639
123098,0,0.533333,0,0,0.992126,0.278639
123099,0,0.533333,0,1,0.992126,0.377439
123100,0,0.533333,0,1,0.992126,0.377439
123101,0,0.533333,0,0,0.992126,0.278639
123102,0,0.533333,0,1,0.992126,0.377439
123103,0,0.533333,0,1,0.992126,0.377439
123104,0,0.533333,0,0,0.992126,0.278639
123105,0,0.533333,0,1,0.992126,0.377439
123106,0,0.533333,0,1,0.992126,0.377439
123107,0,0.533333,0,0,0.992126,0.278639
123108,0,0.533333,0,1,0.992126,0.377439
123109,0,0.533333,0,1,0.992126,0.377439
123110,0,0.533333,0,1,0.992126,0.377439
123111,0,0.533333,0,0,0.992126,0.278639
123112,0,0.533333,0,0,0.992126,0.278639
123113,0,0.533333,0,0,0.992126,0.278639
123114,0,0.533333,0,0,0.992126,0.278639
123115,0,0.533333,0,1,0.992126,0.377439
123116,0,0.533333,0,0,0.992126,0.278639
123117,0,0.533333,0,0,0.992126,0.278639
123118,0,0.533333,0,0,0.992126,0.278639
123119,0,0.533333,0,0,0.992126,0.278639
123120,0,0.533333,0,0,0.992126,0.278639
123121,0,0.533333,0,1,0.992126,0.377439
123122,0,0.533333,0,1,0.992126,0.377439
123123,0,0.533333,0,1,0.992126,0.377439
123124,0,0.533333,0,1,0.992126,0.377439
123125,0,0.533333,0,1,0.992126,0.377439
123126,0,0.533333,0,1,0.992126,0.377439
123127,0,0.533333,0,0,0.992126,0.278639
123128,0,0.533333,0,1,0.992126,0.377439
123129,0,0.533333,0,1,0.992126,0.377439
123130,0,0.533333,0,1,0.992126,0.377439
123131,0,0.533333,0,1,0.992126,0.377439
123132,0,0.533333,0,1,0.992126,0.377439
123133,0,0.533333,0,0,0.992126,0.278639
123134,0,0.533333,0,0,0.992126,0.278639
123135,0,0.533333,0,0,0.992126,0.278639
123136,0,0.533333,0,1,0.992126,0.377439
123137,0,0.533333,0,1,0.992126,0.377439
123138,0,0.533333,0,1,0.992126,0.377439
123139,0,0.533333,0,1,0.992126,0.377439
123140,0,0.533333,0,0,0.992126,0.278639
123141,0,0.533333,0,1,0.992126,0.377439
123142,0,0.533333,0.0666667,1,0.992126,0.388785
123143,0,0.533333,0.0666667,1,0.992126,0.388785
123144,0,0.533333,0.0666667,1,0.992126,0.388785
123145,0,0.533333,0.0666667,0,0.992126,0.289985
123146,0,0.533333,0.0666667,0,0.992126,0.289985
123147,0,0.533333,0.0666667,1,0.992126,0.388785
123148,0,0.533333,0.0666667,0,0.992126,0.289985
123149,0,0.533333,0.0666667,1,0.992126,0.388785
123150,0,0.533333,0.0666667,0,0.992126,0.289985
123151,0,0.533333,0.0666667,0,0.992126,0.289985
123152,0,0.533333,0.0666667,0,0.992126,0.289985
123153,0,0.533333,0.0666667,0,0.992126,0.289985
123154,0,0.533333,0.0666667,1,0.992126,0.388785
123155,0,0.533333,0.0666667,1,0.992126,0.388785
123156,0,0.533333,0.0666667,0,0.992126,0.289985
123157,0,0.533333,0.0666667,1,0.992126,0.388785
123158,0,0.533333,0.0666667,1,0.992126,0.388785
123159,0,0.533333,0.0666667,0,0.992126,0.289985
123160,0,0.533333,0.0666667,0,0.992126,0.289985
123161,0,0.533333,0.0666667,1,0.992126,0.388785
123162,0,0.533333,0.0666667,0,0.992126,0.289985
123163,0,0.533333,0.0666667,1,0.992126,0.388785
123164,0,0.533333,0.0666667,1,0.992126,0.388785
123165,0,0.533333,0.0666667,1,0.992126,0.388785
123166,0,0.533333,0.133333,0,0.992126,0.301332
123167,0,0.533333,0.133333,1,0.992126,0.400132
123168,0,0.533333,0.133333,0,0.992126,0.301332
123169,0,0.533333,0.133333,0,0.992126,0.301332
123170,0,0.533333,0.133333,1,0.992126,0.400132
123171,0,0.533333,0.133333,0,0.992126,0.301332
123172,0,0.533333,0.133333,1,0.992126,0.400132
123173,0,0.533333,0.133333,0,0.992126,0.301332
123174,0,0.533333,0.133333,0,0.992126,0.301332
123175,0,0.533333,0.133333,0,0.992126,0.301332
123176,0,0.533333,0.133333,1,0.992126,0.400132
123177,0,0.533333,0.133333,1,0.992126,0.400132
123178,0,0.533333,0.133333,0,0.992126,0.301332
123179,0,0.533333,0.133333,1,0.992126,0.400132
123180,0,0.533333,0.133333,0,0.992126,0.301332
123181,0,0.533333,0.133333,1,0.992126,0.400132
123182,0,0.533333,0.133333,0,0.992126,0.301332
123183,0,0.533333,0.133333,0,0.992126,0.301332
123184,0,0.533333,0.133333,1,0.992126,0.400132
123185,0,0.533333,0.133333,0,0.992126,0.301332
123186,0,0.533333,0.133333,1,0.992126,0.400132
123187,0,0.533333,0.133333,1,0.992126,0.400132
123188,0,0.533333,0.133333,0,0.992126,0.301332
123189,0,0.533333,0.133333,0,0.992126,0.301332
123190,0,0.533333,0.2,1,0.992126,0.411479
123191,0,0.533333,0.2,0,0.992126,0.312679
123192,0,0.533333,0.2,0,0.992126,0.312679
123193,0,0.533333,0.2,0,0.992126,0.312679
123194,0,0.533333,0.2,0,0.992126,0.312679
123195,0,0.533333,0.2,1,0.992126,0.411479
123196,1,0.533333,0.2,0,0.992126,0.463079
123197,1,0.533333,0.2,0,0.992126,0.463079
123198,1,0.533333,0.2,0,0.992126,0.463079
123199,1,0.533333,0.2,1,0.992126,0.561879
123200,1,0.533333,0.2,0,0.992126,0.463079
123201,1,0.533333,0.2,0,0.992126,0.463079
123202,1,0.533333,0.2,0,0.992126,0.463079
123203,1,0.533333,0.2,0,0.992126,0.463079
123204,1,0.533333,0.2,1,0.992126,0.561879
123205,1,0.533333,0.2,1,0.992126,0.561879
123206,1,0.533333,0.2,0,0.992126,0.463079
123207,1,0.533333,0.2,1,0.992126,0.561879
123208,1,0.533333,0.2,0,0.992126,0.463079
123209,1,0.533333,0.2,1,0.992126,0.561879
123210,1,0.533333,0.2,1,0.992126,0.561879
123211,1,0.533333,0.2,0,0.992126,0.463079
123212,1,0.533333,0.2,1,0.992126,0.561879
123213,1,0.533333,0.2,1,0.992126,0.561879
123214,1,0.533333,0.266667,1,0.992126,0.573225
123215,1,0.533333,0.266667,1,0.992126,0.573225
123216,1,0.533333,0.266667,0,0.992126,0.474425
123217,1,0.533333,0.266667,1,0.992126,0.573225
123218,1,0.533333,0.266667,0,0.992126,0.474425
123219,1,0.533333,0.266667,0,0.992126,0.474425
123220,1,0.533333,0.266667,0,0.992126,0.474425
123221,1,0.533333,0.266667,0,0.992126,0.474425
123222,1,0.533333,0.266667,1,0.992126,0.573225
123223,1,0.533333,0.266667,1,0.992126,0.573225
123224,1,0.533333,0.266667,0,0.992126,0.474425
123225,1,0.533333,0.266667,1,0.992126,0.573225
123226,1,0.533333,0.266667,1,0.992126,0.573225
123227,1,0.533333,0.266667,1,0.992126,0.573225
123228,1,0.533333,0.266667,0,0.992126,0.474425
123229,1,0.533333,0.266667,1,0.992126,0.573225
123230,1,0.533333,0.266667,0,0.992126,0.474425
123231,1,0.533333,0.266667,1,0.992126,0.573225
123232,1,0.533333,0.266667,1,0.992126,0.573225
123233,1,0.533333,0.266667,1,0.992126,0.573225
123234,1,0.533333,0.266667,0,0.992126,0.474425
123235,1,0.533333,0.266667,0,0.992126,0.474425
123236,1,0.533333,0.266667,0,0.992126,0.474425
123237,1,0.533333,0.266667,0,0.992126,0.474425
123238,1,0.533333,0.333333,1,0.992126,0.584572
123239,1,0.533333,0.333333,0,0.992126,0.485772
123240,1,0.533333,0.333333,1,0.992126,0.584572
123241,1,0.533333,0.333333,0,0.992126,0.485772
123242,1,0.533333,0.333333,0,0.992126,0.485772
123243,1,0.533333,0.333333,0,0.992126,0.485772
123244,1,0.533333,0.333333,1,0.992126,0.584572
123245,1,0.533333,0.333333,0,0.992126,0.485772
123246,1,0.533333,0.333333,1,0.992126,0.584572
123247,1,0.533333,0.333333,1,0.992126,0.584572
123248,1,0.533333,0.333333,1,0.992126,0.584572
123249,1,0.533333,0.333333,1,0.992126,0.584572
123250,1,0,0.333333,1,0.992126,0.504359
123251,1,0,0.333333,0,0.992126,0.405559
123252,1,0,0.333333,0,0.992126,0.405559
123253,1,0,0.333333,0,0.992126,0.405559
123254,1,0,0.333333,1,0.992126,0.504359
123255,1,0,0.333333,1,0.992126,0.504359
123256,1,0,0.333333,1,0.992126,0.504359
123257,1,0,0.333333,0,0.992126,0.405559
123258,1,0,0.333333,0,0.992126,0.405559
123259,1,0,0.333333,1,0.992126,0.504359
123260,1,0,0.333333,1,0.992126,0.504359
123261,1,0,0.333333,1,0.992126,0.504359
123262,1,0,0.4,0,0.992126,0.416905
123263,1,0,0.4,0,0.992126,0.416905
123264,1,0,0.4,1,0.992126,0.515705
123265,1,0,0.4,1,0.992126,0.515705
123266,1,0,0.4,0,0.992126,0.416905
123267,1,0,0.4,0,0.992126,0.416905
123268,1,0,0.4,0,0.992126,0.416905
123269,1,0,0.4,0,0.992126,0.416905
123270,1,0,0.4,1,0.992126,0.515705
123271,1,0,0.4,0,0.992126,0.416905
123272,1,0,0.4,1,0.992126,0.515705
123273,1,0,0.4,0,0.992126,0.416905
123274,1,0,0.4,1,0.992126,0.515705
123275,1,0,0.4,1,0.992126,0.515705
123276,1,0,0.4,0,0.992126,0.416905
123277,1,0,0.4,1,0.992126,0.515705
123278,1,0,0.4,0,0.992126,0.416905
123279,1,0,0.4,0,0.992126,0.416905
123280,1,0,0.4,1,0.992126,0.515705
123281,1,0,0.4,1,0.992126,0.515705
123282,1,0,0.4,0,0.992126,0.416905
123283,1,0,0.4,0,0.992126,0.416905
123284,1,0,0.4,1,0.992126,0.515705
123285,1,0,0.4,0,0.992126,0.416905
123286,1,0,0.466667,0,0.992126,0.428252
123287,1,0,0.466667,1,0.992126,0.527052
123288,1,0,0.466667,0,0.992126,0.428252
123289,1,0,0.466667,0,0.992126,0.428252
123290,1,0,0.466667,1,0.992126,0.527052
123291,0,0,0.466667,1,0.992126,0.376652
123292,0,0,0.466667,0,0.992126,0.277852
123293,0,0,0.466667,1,0.992126,0.376652
123294,0,0,0.466667,0,0.992126,0.277852
123295,0,0,0.466667,1,0.992126,0.376652
123296,0,0,0.466667,0,0.992126,0.277852
123297,0,0,0.466667,0,0.992126,0.277852
123298,0,0,0.466667,1,0.992126,0.376652
123299,0,0,0.466667,0,0.992126,0.277852
123300,0,0,0.466667,0,0.992126,0.277852
123301,0,0,0.466667,1,0.992126,0.376652
123302,0,0,0.466667,0,0.992126,0.277852
123303,0,0,0.466667,1,0.992126,0.376652
123304,0,0,0.466667,0,0.992126,0.277852
123305,0,0,0.466667,0,0.992126,0.277852
123306,0,0,0.466667,0,0.992126,0.277852
123307,0,0,0.466667,1,0.992126,0.376652
123308,0,0,0.466667,0,0.992126,0.277852
123309,0,0,0.466667,1,0.992126,0.376652
123310,0,0,0.533333,0,0.992126,0.289199
123311,0,0,0.533333,0,0.992126,0.289199
123312,0,0,0.533333,0,0.992126,0.289199
123313,0,0,0.533333,1,0.992126,0.387999
123314,0,0,0.533333,0,0.992126,0.289199
123315,0,0,0.533333,0,0.992126,0.289199
123316,0,0,0.533333,0,0.992126,0.289199
123317,0,0,0.533333,1,0.992126,0.387999
123318,0,0,0.533333,1,0.992126,0.387999
123319,0,0,0.533333,0,0.992126,0.289199
123320,0,0,0.533333,0,0.992126,0.289199
123321,0,0,0.533333,0,0.992126,0.289199
123322,0,0,0.533333,0,0.992126,0.289199
123323,0,0,0.533333,0,0.992126,0.289199
123324,0,0,0.533333,0,0.992126,0.289199
123325,0,0,0.533333,0,0.992126,0.289199
123326,0,0,0.533333,0,0.992126,0.289199
123327,0,0,0.533333,1,0.992126,0.387999
123328,0,0,0.533333,0,0.992126,0.289199
123329,0,0,0.533333,1,0.992126,0.387999
123330,0,0,0.533333,1,0.992126,0.387999
123331,0,0,0.533333,0,0.992126,0.289199
123332,0,0,0.533333,1,0.992126,0.387999
123333,0,0,0.533333,1,0.992126,0.387999
123334,0,0,0.6,0,0.992126,0.300545
123335,0,0,0.6,0,0.992126,0.300545
123336,0,0,0.6,1,0.992126,0.399345
123337,0,0,0.6,1,0.992126,0.399345
123338,0,0,0.6,1,0.992126,0.399345
123339,0,0,0.6,1,0.992126,0.399345
123340,0,0,0.6,0,0.992126,0.300545
123341,0,0,0.6,0,0.992126,0.300545
123342,0,0,0.6,1,0.992126,0.399345
123343,0,0,0.6,0,0.992126,0.300545
123344,0,0,0.6,0,0.992126,0.300545
123345,0,0,0.6,1,0.992126,0.399345
123346,0,0,0.6,0,0.992126,0.300545
123347,0,0,0.6,1,0.992126,0.399345
123348,0,0,0.6,0,0.992126,0.300545
123349,0,0,0.6,1,0.992126,0.399345
123350,0,0,0.6,1,0.992126,0.399345
123351,0,0,0.6,0,0.992126,0.300545
123352,0,0,0.6,0,0.992126,0.300545
123353,0,0,0.6,1,0.992126,0.399345
123354,0,0,0.6,0,0.992126,0.300545
123355,0,0,0.6,0,0.992126,0.300545
123356,0,0,0.6,0,0.992126,0.300545
123357,0,0,0.6,1,0.992126,0.399345
123358,0,0.533333,0.666667,0,0.992126,0.392105
123359,0,0.533333,0.666667,0,0.992126,0.392105
123360,0,0.533333,0.666667,0,0.992126,0.392105
123361,0,0.533333,0.666667,0,0.992126,0.392105
123362,0,0.533333,0.666667,0,0.992126,0.392105
123363,0,0.533333,0.666667,1,0.992126,0.490905
123364,0,0.533333,0.666667,1,0.992126,0.490905
123365,0,0.533333,0.666667,0,0.992126,0.392105
123366,0,0.533333,0.666667,0,0.992126,0.392105
123367,0,0.533333,0.666667,0,0.992126,0.392105
123368,0,0.533333,0.666667,0,0.992126,0.392105
123369,0,0.533333,0.666667,0,0.992126,0.392105
123370,0,0.533333,0.666667,0,0.992126,0.392105
123371,0,0.533333,0.666667,1,0.992126,0.490905
123372,0,0.533333,0.666667,1,0.992126,0.490905
123373,0,0.533333,0.666667,0,0.992126,0.392105
123374,0,0.533333,0.666667,0,0.992126,0.392105
123375,0,0.533333,0.666667,0,0.992126,0.392105
123376,0,0.533333,0.666667,1,0.992126,0.490905
123377,0,0.533333,0.666667,0,0.992126,0.392105
123378,0,0.533333,0.666667,0,0.992126,0.392105
123379,0,0.533333,0.666667,0,0.992126,0.392105
123380,0,0.533333,0.666667,1,0.992126,0.490905
123381,0,0.533333,0.666667,1,0.992126,0.490905
123382,0,0.533333,0.733333,1,0.992126,0.502252
123383,0,0.533333,0.733333,0,0.992126,0.403452
123384,0,0.533333,0.733333,1,0.992126,0.502252
123385,0,0.533333,0.733333,0,0.992126,0.403452
